id,name,description,picture_url,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_is_superhost,host_response_time,host_response_rate,host_acceptance_rate,reviews_per_month,region,cleaned_name
21283595,Small Studio 2 mins Walk To Orchard (200 sqft),"We are located just 3 mins walk away from Orchard Road. You can retreat and expect a quiet and serene neighborhood despite the short distance to the busy Orchard road.<br /><br />The apartment comes with a queen sized-bed, air conditioned, Private Bathroom, Working table, LCD TV and quality WIFI.<br /><br />24 hrs grocery store and local food paradise with Indonesian, Thai, Japanese, Vietnamese and Singapore cuisine are just located 2 mins walk away.<br /><br />The nearest train station is located just 3 mins walk away.",https://a0.muscache.com/pictures/miso/Hosting-21283595/original/23212fff-f167-4b46-9c73-4b3f75a6a75a.jpeg,River Valley,1.29867,103.83666,Room in serviced apartment,Hotel room,2,1 bath,1,1,193,6,9,4.22,3.89,4.44,4.89,4.33,4.78,3.89,TRUE,FALSE,within a few hours,90%,100%,0.1,Central Region,Small Studio To Orchard
21370642,Gorgeous entire apartment in charming Tiong Bahru!,"IMPORTANT: This is for long term rental ONLY of minimum 3 months' stay.<br />This is for rental of entire apartment, fully renovated to an excellent standard and recently refurbished. The apartment is comfortable, spacious, and perfectly located.<br /><br />Fully furnished with 1 queen size bed, 1 single bed, fitted wardrobes, sofa, dining table, rain shower, fridge, freezer, washer, dryer.<br /><br />Enjoy the convenience of staying in central Singapore: just 5 mins walk to Tiong Bahru MRT!",https://a0.muscache.com/pictures/a0495df0-ddd3-428f-91c7-355612b18efb.jpg,Bukit Merah,1.28455,103.83142,Entire rental unit,Entire home/apt,3,1 bath,2,2,298,92,27,4.93,4.96,4.81,4.96,4.96,5,4.89,FALSE,FALSE,,,,0.31,Central Region,Gorgeous entire apartment in charming Tiong Bahru
21402272,Penthouse with unblocked view 8min walk fm MRT,"Penthouse for rent<br />~ Whole unit with 1+1 bedrooms<br />(fully furnished with a queen and single bed)<br />~ Private roof terrace with personal bbq pit<br />~ Unblocked view overlooking towards city<br />~ Full access to all facilities within the condo<br />(public swimming pool, jacuzzi and yoga corner)<br />~ Mechanised Parking system at the basement (B1)<br />~ Ideal for single or young couples with/without kids<br />~ 8min walk to Kaki Bukit MRT<br />~ Walking distance to neighbour eateries",https://a0.muscache.com/pictures/7925ec17-471d-439f-b3cb-100241c98dc3.jpg,Bedok,1.33084,103.90841,Entire loft,Entire home/apt,3,1.5 baths,2,5,155,92,3,4.33,5,4.33,5,5,4,4.33,FALSE,FALSE,within an hour,100%,,0.04,East Region,Penthouse
21415749,Luxury Capsule (Single - Mixed) [Kampong Glam],"Conceived with the fuss-free traveller in mind, our brand-new boutique hostel features a collection of comfortable capsules , each a cosy cocoon hidden from the outside world.<br /><br />Located in Kampong Glam, the hotel is surrounded by eateries. It is a short walk to Haji Lane, where local independent boutiques reside. Bugis MRT Station is less than 10-minute walk away.<br /><br />If you’re looking for luxury lodging at a reasonable price, book your unique travel experience today. We can’t wait to meet you!",https://a0.muscache.com/pictures/d3b4811b-1251-4d9a-a547-65c2ac3433cc.jpg,Rochor,1.30161,103.8596,Room in hotel,Hotel room,1,8.5 shared baths,1,1,45,1,232,4.64,4.77,4.52,4.85,4.85,4.84,4.67,TRUE,FALSE,within a day,70%,100%,2.73,Central Region,Luxury Capsule Kampong Glam
21416331,Luxury Capsule (Single-Female Only) [Kampong Glam],"Conceived with the fuss-free traveller in mind, our brand-new boutique hostel features a collection of comfortable capsules , each a cosy cocoon hidden from the outside world. Located in Kampong Glam, the hotel is surrounded by eateries. It is a short walk to Haji Lane, where local independent boutiques reside. Bugis MRT Station is less than 10-minute walk away. If you’re looking for luxury lodging at a reasonable price, book your unique travel experience today. We can’t wait to meet you!",https://a0.muscache.com/pictures/c1a3f319-56e2-4862-8fff-c119f0d657e8.jpg,Rochor,1.3011,103.8604,Room in hotel,Hotel room,1,8.5 shared baths,1,1,45,1,57,4.63,4.74,4.35,4.89,4.86,4.84,4.61,TRUE,FALSE,within a day,70%,100%,0.67,Central Region,Luxury Capsule Kampong Glam
21419965,Condo Master Room  (Comfy & Quiet),Its a neat and quiet place with its resort amenities available to entertain. Accessible to a convenient MRT ride to different local attractions across Singapore,https://a0.muscache.com/pictures/f0d429aa-9d8e-4963-93c0-f508a060bc2d.jpg,Choa Chu Kang,1.39558,103.75212,Private room in condo,Private room,1,1 private bath,1,1,53,92,2,5,5,5,5,5,5,5,FALSE,FALSE,within a day,100%,0%,0.02,West Region,Condo Master Room
21420790,Standard Single Room in City Center,This room type consists of 1 x Super Single Bed. Room size approx 13-15 sqm,https://a0.muscache.com/pictures/ec34c527-705e-42be-a556-3f31b2094083.jpg,Singapore River,1.28684,103.8472,Room in hotel,Hotel room,1,1 private bath,2,1,143,1,22,4.73,4.86,4.77,4.95,4.86,4.82,4.64,TRUE,FALSE,within an hour,89%,100%,0.26,Central Region,Singapore River hotel room
21428446,Superior Double Room in City Center,"The centrally located hotel offers our guests with easy access to any part of the city conveniently from Raffles Place, Singapore’s busiest business hub.<br /><br />This room consists of 1 x Queen Bed (Double), size 13-16m². Please note that this room does not have a window.",https://a0.muscache.com/pictures/8b99d01e-698d-49f9-9542-ea2e3bc55d45.jpg,Singapore River,1.28658,103.84741,Room in hotel,Hotel room,2,1 private bath,2,1,176,1,103,4.49,4.52,4.54,4.75,4.7,4.73,4.3,TRUE,FALSE,within an hour,89%,100%,1.22,Central Region,Superior Double Room in City Center
21553387,Giffard Mansion @ Balestier,"Parquet flooring, Dual mode LED light, Table lamp, Full height wardrobe, TV cabinet, Bright out windows, Arm chair, Living & Dinning room usage.",https://a0.muscache.com/pictures/0b75f9c4-d56f-4d9a-b022-ac938d964955.jpg,Novena,1.32528,103.85035,Private room in rental unit,Private room,2,1 shared bath,1,2,60,92,4,4.75,5,4.75,5,5,5,5,FALSE,TRUE,,,100%,0.05,Central Region,Giffard Mansion Balestier
21605333,Deluxe Double Room in City Center,"The centrally located boutique hotel offers our guests with easy access to any part of the city conveniently from Raffles Place, Singapore’s busiest business hub.<br /><br />This room consists of 1 x Queen Bed (Double), size 13-18m²",https://a0.muscache.com/pictures/43e3b848-6e4f-4c2b-983f-70a2a6606afa.jpg,Singapore River,1.28616,103.84908,Room in hotel,Hotel room,2,,1,1,193,1,85,4.47,4.6,4.71,4.89,4.79,4.75,4.38,TRUE,FALSE,within an hour,89%,100%,0.99,Central Region,Deluxe Double Room in City Center
21650745,Condo Standard Room (Quiet & Nice Window View),a neat and quiet environment with all the necessary amenities available for your comfort & convenience,https://a0.muscache.com/pictures/988ce0d6-323b-4c10-9036-f777156ccbbc.jpg,Choa Chu Kang,1.39539,103.75033,Private room in rental unit,Private room,1,Private half-bath,1,1,41,92,1,5,5,5,5,5,5,5,FALSE,FALSE,within a day,100%,0%,0.01,West Region,Choa Chu Kang private room
21670282,Lovely 3BR Apt in the Heart of Orchard Road,"The three-bedroom serviced apartment is perfect for bigger families or those who prefer a little more room looking to staying in the heart of Orchard Road. With 3 of the biggest malls and Orchard MRT right at your doorstep, it’ll be hard to find a more convenient location for your stay.",https://a0.muscache.com/pictures/36d943c5-e27e-46b3-9605-3827aa493b57.jpg,Orchard,1.30447,103.83378,Entire serviced apartment,Entire home/apt,7,2 baths,3,4,1511,6,32,4.78,4.75,4.66,4.91,4.78,5,4.47,TRUE,FALSE,within an hour,100%,93%,0.38,Central Region,Lovely 3BR Apt in the Heart of Orchard Road
21703476,1960s Queenbed RmA1 @ lavender bugis,"- Airconditioned Double-bed/Queen-size room, wardrobe, desk, chair<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Bedsheet and Pillow provided. <br />- Free access to wifi 1gbps<br />- This is a private room within shared apartment of 7 occupant",https://a0.muscache.com/pictures/5dd43b3e-127e-4707-be24-85b64298e60f.jpg,Kallang,1.3101,103.86233,Private room in rental unit,Private room,1,3 shared baths,1,1,49,92,1,4,5,3,5,5,5,5,TRUE,FALSE,a few days or more,17%,100%,0.01,Central Region,1960s Queenbed RmA1 lavender bugis
21722898,"postwar singlebed *rmM, 3min to aljunied mrt","- Airconditioned, Lockable Room & Fully Private (no sharing with stranger)<br />- Single bed, wardrobe & study desk<br />- Bedsheet & Towel<br />- Unlimited wireless internet (1gbps)<br />- Access to Three bathrooms (shared with 7 occupants)<br />- This is a room within a guest-house-like residential apartment",https://a0.muscache.com/pictures/c842552c-55f8-40cd-8343-8de25d256fe4.jpg,Geylang,1.3147,103.88163,Private room in rental unit,Private room,1,3 shared baths,1,1,49,92,2,5,5,4,5,5,5,5,TRUE,FALSE,within a day,83%,86%,0.03,Central Region,postwar singlebed rmM aljunied
21755679,Master room at Orchard,A master room located off prime Orchard road Somerset MRT station <br />Fully furnished newly painted w attach bathroom and a double queen size bed<br />Situated on a heritage private road where <br />Multi million prewar colonial houses are sited A lovely walk as u get to the main road <br />Where entertainment shopping Malls supermarket restaurants n cafes abound of all choices,https://a0.muscache.com/pictures/1e4b8c9e-d50b-4400-b471-2779098d91c2.jpg,Newton,1.30367,103.84023,Private room in rental unit,Private room,2,1 shared bath,1,1,88,93,5,4.8,4.6,4.2,4.6,4.8,5,4.6,FALSE,FALSE,within an hour,100%,83%,0.07,Central Region,Master room at Orchard
21772057,"1Bunkbed RmC for you only, no sharing w anyone","* NOT for holiday visit pass holder<br />* 3mth lease and above is considered here, the longer the better<br />* Once booked, u need to submit your immigration pass, employment pass, work permit, student pass, foreigner passport or local / PR nric<br />- You own the whole private room, no-sharing with anyone<br />- Wardrobe & study desk, simple bedsheet + towel <br />- Access to Three bathrooms<br />- Free access to 1gbps wifi<br />- 5/6 occupants live in this shared apartment in their private rooms",https://a0.muscache.com/pictures/83fdcd28-a189-4573-9fd6-3ad3f78c93c9.jpg,Geylang,1.31424,103.88079,Private room in rental unit,Private room,1,3 shared baths,1,1,69,92,2,4,4.5,4,5,5,4.5,4.5,TRUE,FALSE,within a day,86%,100%,0.02,Central Region,1Bunkbed RmC for you only no sharing w anyone
21793363,"postwar singlebed *rm2, 3min to aljunied mrt","- Airconditioned, Lockable Room & Fully Private (no sharing with stranger)<br />- Single bed, wardrobe & study desk<br />- Bedsheet & Towel<br />- Unlimited wireless internet (1gbps)<br />- Access to Three bathrooms (shared with 7 occupants)<br />- This is a room within a guest-house-like residential apartment",https://a0.muscache.com/pictures/20b6ecbd-1272-40c8-975d-6e06b6331b00.jpg,Geylang,1.31563,103.88228,Private room in rental unit,Private room,1,3 shared baths,1,1,49,92,1,5,5,5,5,5,5,5,TRUE,FALSE,within a day,83%,86%,0.02,Central Region,postwar singlebed rm2 aljunied
21803237,Aljunied Room*A > MRT 3min > CBD 15 mins,"- Airconditioned, Lockable Room & Fully Private (no sharing with stranger)<br />- Singlebed, wardrobe & study desk<br />- Bedsheet & Towel<br />- Unlimited wireless internet (1gbps)<br />- Access to Three bathrooms (shared with 7 occupants)<br />- This is a room within a guest-house-like residential apartment",https://a0.muscache.com/pictures/85c6bcfb-bdf7-49cf-8e0d-d609b646c164.jpg,Geylang,1.31496,103.88168,Private room in rental unit,Private room,1,3 shared baths,1,1,49,92,1,5,5,4,5,5,5,5,TRUE,FALSE,within a day,86%,100%,0.01,Central Region,Aljunied RoomA
21854678,Cozy Studio Amaze Apt with WiFi in Kallang,"Our largest studio apartment is ideal for those seeking comfort and value. It features a well-designed bedroom layout and a spacious, fully-equipped kitchenette. Perfect for business travelers, the studio blends functionality with sophistication, offering a comfortable sleeping area, a cozy dining space, and nice bathroom facilities. Whether you’re a couple, solo adventurer, digital nomad, or corporate client, this studio is designed to elevate your stay with thoughtful amenities.",https://a0.muscache.com/pictures/miso/Hosting-21854678/original/6380fab3-cc3a-407c-9a15-dbd580df6e8e.jpeg,Kallang,1.29951,103.88525,Entire serviced apartment,Entire home/apt,2,1 bath,1,1,196,1,141,4.8,4.84,4.82,4.89,4.84,4.56,4.65,TRUE,TRUE,within an hour,100%,100%,1.65,Central Region,Cozy Studio Amaze Apt
21854687,Cozy Studio Chic Apt with WiFi in Kallang,"This studio features a spacious bedroom with breathtaking views from large windows, an open-concept kitchen, and a modern bathroom. Ideal for those who value both roominess and panoramic vistas, it balances comfort and value perfectly. With its generous layout and captivating scenery, this studio promises a luxurious yet practical living experience, exceeding expectations.",https://a0.muscache.com/pictures/miso/Hosting-21854687/original/d6ec62b7-b537-4a4d-b112-7ea79dfe097a.jpeg,Kallang,1.29951,103.88525,Entire serviced apartment,Entire home/apt,2,1 bath,1,1,219,1,239,4.84,4.85,4.89,4.87,4.88,4.62,4.7,TRUE,TRUE,within an hour,100%,100%,2.81,Central Region,Kallang entire home/apt
21854697,Cozy Studio Sky Suite Apt with WiFi in Kallang,"Indulge a private haven high above the city with our Sky Suite Studio. Enjoy breathtaking panoramic views from your fully furnished bedroom, modern bathroom, and expansive kitchen. The open living and dining areas offer versatility and comfort. Unwind in urban elegance amidst the clouds, with amenities designed to elevate your lifestyle to new heights.",https://a0.muscache.com/pictures/miso/Hosting-21854697/original/293db567-1ef9-4ee7-9fc8-a3072c639606.jpeg,Kallang,1.29951,103.88525,Entire serviced apartment,Entire home/apt,2,1 bath,1,1,233,1,26,4.81,4.88,4.85,4.92,4.88,4.46,4.54,TRUE,TRUE,within an hour,100%,100%,0.3,Central Region,Cozy Studio Sky Suite Apt
21916263,Lavender SingleBed *Rm2: 5m walk MRT,"- Airconditioned singlebed room, wardrobe, desk, chair<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Bedsheet and Pillow provided. <br />- Free access to wifi 1gbps<br />- This is a room within a guest-house like apartment with 7 occupants",https://a0.muscache.com/pictures/37d61bf6-b8fe-4067-919c-dc48a151af67.jpg,Kallang,1.30957,103.86113,Private room in rental unit,Private room,1,3 shared baths,1,1,44,92,3,4.67,4.67,3.67,5,5,5,4.33,TRUE,FALSE,within a day,86%,100%,0.04,Central Region,Lavender SingleBed Rm2 5m walk
21927257,"1970s singlebed *RmA1, no-sharing","- Lockable Room & Fully Private (no sharing with stranger)<br />- Airconditioned, Single bed, wardrobe & study desk<br />- Bedsheet & Towel<br />- Access to Three bathrooms (shared with 7 occupants within one apartment)<br />- Free 1gbps wifi unlimited",https://a0.muscache.com/pictures/194eb4a2-c8a5-47a2-a06f-9e96c69b1039.jpg,Geylang,1.31475,103.88165,Private room in rental unit,Private room,1,3 shared baths,1,1,49,92,1,5,5,5,5,5,5,5,TRUE,FALSE,a few days or more,17%,100%,0.01,Central Region,1970s singlebed RmA1 nosharing
21970302,Fireworks *view2! highrise Ensuite (non tourist),"+ Lockable Room & Fully Private, Airconditioned, <br />+ PERSONAL Shower cubicle, Double-bed, study table + chair, bar fridge<br />+ Basic Bedsheet & Towel<br />+ Great city/chinatown view from your window<br />- Note wc/toilet cubicle is outside bedroom shared with another housemate, and do not lock the cubicle for your own use. :)<br />- Note there's 2 non-ensuite, 2 ensuites in this shared big duplex apartment housing 5 expats/occupants",https://a0.muscache.com/pictures/2f2e32b4-9343-4153-a5fb-8129244851d5.jpg,Outram,1.28471,103.84319,Private room in rental unit,Private room,1,1 private bath,1,1,69,92,1,4,4,4,4,5,5,4,TRUE,FALSE,a few days or more,17%,100%,0.01,Central Region,Outram private room
22019165,Chinatown View! your Semi-Ensuite*A NOt4 Tourist,"+ Lockable Room & Fully Private, Airconditioned, <br />+ PERSONAL Shower room, Double-bed, study table + chair, bar fridge<br />+ Basic Bedsheet & Towel<br />+ Great city/chinatown view from your window<br />. Note the WC toilet cubicle is outside bedroom, shared with another housemate (do not lock the wc cubicle for your own use. :)<br />- Note there's 2 non-ensuite, 2 ensuites in this shared big duplex apartment housing 6 expats/occupants",https://a0.muscache.com/pictures/38b43f03-2566-4648-9a38-29f46e800ab0.jpg,Outram,1.28449,103.84294,Private room in rental unit,Private room,1,1 private bath,1,1,69,92,1,5,5,4,5,5,5,5,TRUE,FALSE,within a day,86%,100%,0.01,Central Region,Outram private room
